83.6296 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([0.  , 0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=9, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
83.6444 	EXP 	polygon: autoDraw = False
83.6444 	EXP 	dots: pos = array([0.  , 0.25])
83.6444 	EXP 	dots: fieldPos = array([0.  , 0.25])
83.6444 	EXP 	equation: pos = array([-0.3 , -0.25])
83.6444 	EXP 	equation: text = '6+3'
83.6444 	EXP 	number: pos = array([ 0.3 , -0.25])
83.6444 	EXP 	number: text = 9
83.6444 	EXP 	dots: autoDraw = True
83.6444 	EXP 	equation: autoDraw = True
83.6444 	EXP 	number: autoDraw = True
88.6189 	EXP 	New trial (rep=0, index=13): {'dotN': 5, 'equations': '2+3', 'numbers': 5, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 1}
88.6360 	EXP 	dots: autoDraw = False
88.6360 	EXP 	equation: autoDraw = False
88.6360 	EXP 	number: autoDraw = False
88.6360 	EXP 	polygon: autoDraw = True
89.6198 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=5, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
89.6370 	EXP 	polygon: autoDraw = False
89.6370 	EXP 	dots: pos = array([ 0.3 , -0.25])
89.6370 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
89.6370 	EXP 	equation: pos = array([-0.3 , -0.25])
89.6370 	EXP 	equation: text = '2+3'
89.6370 	EXP 	number: pos = array([0.  , 0.25])
89.6370 	EXP 	number: text = 5
89.6370 	EXP 	dots: autoDraw = True
89.6370 	EXP 	equation: autoDraw = True
89.6370 	EXP 	number: autoDraw = True
94.6194 	EXP 	New trial (rep=0, index=14): {'dotN': 9, 'equations': '4+5', 'numbers': 9, 'field_position': (-0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
94.6349 	EXP 	dots: autoDraw = False
94.6349 	EXP 	equation: autoDraw = False
94.6349 	EXP 	number: autoDraw = False
94.6349 	EXP 	polygon: autoDraw = True
95.6212 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=9, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
95.6370 	EXP 	polygon: autoDraw = False
95.6370 	EXP 	dots: pos = array([-0.3 , -0.25])
95.6370 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
95.6370 	EXP 	equation: pos = array([0.  , 0.25])
95.6370 	EXP 	equation: text = '4+5'
95.6370 	EXP 	number: pos = array([ 0.3 , -0.25])
95.6370 	EXP 	number: text = 9
95.6370 	EXP 	dots: autoDraw = True
95.6370 	EXP 	equation: autoDraw = True
95.6370 	EXP 	number: autoDraw = True
98.8943 	DATA 	Keypress: lwindows
98.9171 	DATA 	Keypress: lshift
99.3332 	DATA 	Keypress: s
100.6264 	EXP 	New trial (rep=0, index=15): {'dotN': 5, 'equations': '1+4', 'numbers': 5, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 1}
100.6425 	EXP 	dots: autoDraw = False
100.6425 	EXP 	equation: autoDraw = False
100.6425 	EXP 	number: autoDraw = False
100.6425 	EXP 	polygon: autoDraw = True
101.6280 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=5, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
101.6448 	EXP 	polygon: autoDraw = False
101.6448 	EXP 	dots: pos = array([ 0.3 , -0.25])
101.6448 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
101.6448 	EXP 	equation: pos = array([-0.3 , -0.25])
101.6448 	EXP 	equation: text = '1+4'
101.6448 	EXP 	number: pos = array([0.  , 0.25])
101.6448 	EXP 	number: text = 5
101.6448 	EXP 	dots: autoDraw = True
101.6448 	EXP 	equation: autoDraw = True
101.6448 	EXP 	number: autoDraw = True
106.6313 	EXP 	New trial (rep=0, index=16): {'dotN': 2, 'equations': '1+1', 'numbers': 2, 'field_position': (0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (-0.3, -0.25), 'correctR': 1}
106.6468 	EXP 	dots: autoDraw = False
106.6468 	EXP 	equation: autoDraw = False
106.6468 	EXP 	number: autoDraw = False
106.6468 	EXP 	polygon: autoDraw = True
107.6201 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=2, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
107.6310 	EXP 	polygon: autoDraw = False
107.6310 	EXP 	dots: pos = array([ 0.3 , -0.25])
107.6310 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
107.6310 	EXP 	equation: pos = array([0.  , 0.25])
107.6310 	EXP 	equation: text = '1+1'
107.6310 	EXP 	number: pos = array([-0.3 , -0.25])
107.6310 	EXP 	number: text = 2
107.6310 	EXP 	dots: autoDraw = True
107.6310 	EXP 	equation: autoDraw = True
107.6310 	EXP 	number: autoDraw = True
